Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1013272,-,-,-,29.65,-82.34,-5,47,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2016,7,7,7,0,70,499,210,70,499,210,0,24,73.8,0,0.149,0.8,4.332,318.5,80.29,27,1010.0
2016,7,7,7,30,85,597,313,85,597,313,0,24,67.52,0,0.149,0.8,4.38,318.5,75.77,28,1010.0
2016,7,7,8,0,97,663,417,97,663,417,0,23,61.160000000000004,0,0.149,0.9,4.428,306.0,66.6,30,1010.0
2016,7,7,8,30,106,716,520,106,716,520,0,23,54.730000000000004,0,0.149,1.0,4.448,306.0,62.910000000000004,31,1010.0
2016,7,7,9,0,114,756,617,114,756,617,0,22,48.25,0,0.149,1.1,4.468,296.6,56.57,32,1010.0
2016,7,7,9,30,350,164,473,120,787,707,2,22,41.75,0,0.149,1.1,4.448,296.6,56.57,32,1010.0
2016,7,7,10,0,374,287,609,146,774,779,2,22,35.230000000000004,0,0.149,1.2000000000000002,4.428,285.6,52.61,33,1010.0
2016,7,7,10,30,410,292,666,151,794,848,2,22,28.740000000000002,0,0.149,1.2000000000000002,4.391,285.6,52.61,33,1010.0
2016,7,7,11,0,447,262,690,152,813,904,2,21,22.32,0,0.149,1.3,4.356,273.40000000000003,49.47,34,1010.0
2016,7,7,11,30,154,823,946,154,823,946,1,21,16.11,0,0.149,1.3,4.325,273.40000000000003,49.46,34,1010.0
2016,7,7,12,0,152,836,974,152,836,974,0,21,10.53,0,0.149,1.4000000000000001,4.295,266.5,46.47,35,1010.0
2016,7,7,12,30,152,838,984,152,838,984,0,21,7.24,0,0.149,1.4000000000000001,4.268,266.5,46.46,35,1010.0
2016,7,7,13,0,492,244,733,144,848,982,2,21,9.18,0,0.149,1.5,4.242,263.3,46.09,35,1010.0
2016,7,7,13,30,143,844,961,143,844,961,1,21,14.38,0,0.149,1.5,4.221,263.3,46.07,35,1010.0
2016,7,7,14,0,137,841,925,137,841,925,0,21,20.47,0,0.149,1.6,4.202,260.3,45.74,35,1010.0
2016,7,7,14,30,134,829,874,134,829,874,0,21,26.85,0,0.149,1.6,4.186,260.3,45.730000000000004,35,1010.0
2016,7,7,15,0,128,816,810,128,816,810,0,21,33.33,0,0.149,1.7000000000000002,4.17,257.6,45.51,35,1010.0
2016,7,7,15,30,357,226,532,123,795,733,2,21,39.84,0,0.149,1.7000000000000002,4.154,257.6,48.08,34,1010.0
2016,7,7,16,0,307,251,481,115,770,647,2,21,46.35,0,0.149,1.7000000000000002,4.14,257.7,48.27,34,1010.0
2016,7,7,16,30,108,733,551,108,733,551,0,21,52.84,0,0.149,1.6,4.118,257.7,51.04,33,1010.0
2016,7,7,17,0,98,690,450,98,690,450,0,21,59.29,0,0.149,1.5,4.097,258.8,51.93,33,1010.0
2016,7,7,17,30,88,625,345,88,625,345,0,21,65.68,0,0.149,1.4000000000000001,4.066,258.8,54.92,32,1010.0
2016,7,7,18,0,73,543,241,73,543,241,0,22,71.99,0,0.149,1.3,4.035,258.0,60.69,31,1010.0
2016,7,7,18,30,57,414,141,57,414,141,2,22,78.2,4,0.149,1.1,4.001,258.0,68.04,29,1010.0
2016,7,7,19,0,33,228,55,33,228,55,8,23,84.28,4,0.149,0.9,3.967,257.7,74.62,28,1010.0
2016,7,7,19,30,0,0,0,0,0,0,8,23,90.22,0,0.149,0.9,3.9570000000000003,257.7,74.64,27,1010.0
2016,7,7,20,0,0,0,0,0,0,0,8,23,95.97,0,0.149,0.9,3.948,264.6,75.91,27,1010.0
2016,7,7,20,30,0,0,0,0,0,0,1,23,101.49000000000001,0,0.149,0.9,3.966,264.6,80.49,27,1010.0
2016,7,7,21,0,0,0,0,0,0,0,1,23,106.72,0,0.149,0.9,3.984,272.5,82.72,27,1010.0
2016,7,7,21,30,0,0,0,0,0,0,0,23,111.59,0,0.149,0.8,4.006,272.5,87.73,26,1010.0
2016,7,7,22,0,0,0,0,0,0,0,1,24,116.03,0,0.149,0.8,4.029,275.8,89.64,26,1010.0
2016,7,7,22,30,0,0,0,0,0,0,0,24,119.93,0,0.149,0.7000000000000001,4.045,275.8,89.63,26,1010.0
2016,7,7,23,0,0,0,0,0,0,0,0,24,123.18,0,0.149,0.7000000000000001,4.062,275.40000000000003,90.91,26,1010.0
2016,7,7,23,30,0,0,0,0,0,0,0,24,125.66,0,0.149,0.6000000000000001,4.069,275.40000000000003,96.42,25,1010.0
2016,7,8,0,0,0,0,0,0,0,0,0,24,127.27,0,0.149,0.6000000000000001,4.075,273.0,97.37,25,1010.0
2016,7,8,0,30,0,0,0,0,0,0,0,24,127.91,0,0.149,0.6000000000000001,4.072,273.0,97.34,25,1010.0
2016,7,8,1,0,0,0,0,0,0,0,0,24,127.57000000000001,0,0.149,0.6000000000000001,4.069,270.7,98.0,25,1010.0
2016,7,8,1,30,0,0,0,0,0,0,0,24,126.25,0,0.149,0.6000000000000001,4.062,270.7,97.98,25,1010.0
2016,7,8,2,0,0,0,0,0,0,0,1,24,124.02,0,0.149,0.6000000000000001,4.058,269.7,98.35000000000001,25,1010.0
2016,7,8,2,30,0,0,0,0,0,0,1,24,120.99000000000001,0,0.149,0.6000000000000001,4.056,269.7,100.0,24,1010.0
2016,7,8,3,0,0,0,0,0,0,0,0,24,117.27,0,0.149,0.6000000000000001,4.054,270.90000000000003,100.0,24,1010.0
2016,7,8,3,30,0,0,0,0,0,0,0,24,112.99000000000001,0,0.149,0.6000000000000001,4.059,270.90000000000003,100.0,24,1010.0
2016,7,8,4,0,0,0,0,0,0,0,0,24,108.24000000000001,0,0.149,0.6000000000000001,4.065,273.3,100.0,24,1010.0
2016,7,8,4,30,0,0,0,0,0,0,1,24,103.11,0,0.149,0.6000000000000001,4.075,273.3,100.0,24,1010.0
2016,7,8,5,0,0,0,0,0,0,0,0,24,97.67,0,0.149,0.6000000000000001,4.088,277.40000000000003,100.0,24,1010.0
2016,7,8,5,30,0,0,0,0,0,0,1,24,91.99,0,0.149,0.7000000000000001,4.111,277.40000000000003,98.62,25,1010.0
2016,7,8,6,0,24,146,34,24,146,34,4,25,86.10000000000001,4,0.149,0.8,4.135,288.3,95.51,26,1010.0
2016,7,8,6,30,51,358,113,51,358,113,1,25,80.06,0,0.149,1.0,4.17,288.3,90.09,27,1010.0
2016,7,8,7,0,69,503,209,69,503,209,0,25,73.88,0,0.149,1.2000000000000002,4.205,299.40000000000003,84.28,28,1010.0
2016,7,8,7,30,83,601,313,83,601,313,0,25,67.6,0,0.149,1.2000000000000002,4.244,299.40000000000003,79.55,28,1010.0
2016,7,8,8,0,95,669,418,95,669,418,0,23,61.230000000000004,0,0.149,1.3,4.283,307.1,69.82000000000001,29,1010.0
2016,7,8,8,30,104,722,520,104,722,520,0,23,54.800000000000004,0,0.149,1.3,4.312,307.1,69.84,30,1010.0
2016,7,8,9,0,112,760,618,112,760,618,0,22,48.32,0,0.149,1.3,4.3420000000000005,311.3,62.33,31,1010.0
2016,7,8,9,30,118,791,708,118,791,708,0,22,41.82,0,0.149,1.3,4.343,311.3,62.33,31,1010.0
2016,7,8,10,0,116,827,791,116,827,791,0,22,35.300000000000004,0,0.149,1.3,4.344,309.5,56.29,32,1010.0
2016,7,8,10,30,120,844,860,120,844,860,0,22,28.810000000000002,0,0.149,1.3,4.317,309.5,56.28,32,1010.0
2016,7,8,11,0,120,861,916,120,861,916,0,21,22.400000000000002,0,0.149,1.3,4.29,302.3,51.25,33,1010.0
2016,7,8,11,30,122,870,958,122,870,958,0,21,16.2,0,0.149,1.3,4.25,302.3,51.230000000000004,33,1010.0
2016,7,8,12,0,121,879,985,121,879,985,0,21,10.64,0,0.149,1.3,4.21,289.3,47.09,34,1010.0
2016,7,8,12,30,122,881,996,122,881,996,0,21,7.36,0,0.149,1.3,4.1610000000000005,289.3,47.08,34,1010.0
2016,7,8,13,0,126,874,990,126,874,990,0,20,9.26,0,0.149,1.4000000000000001,4.112,274.6,43.78,35,1010.0
2016,7,8,13,30,125,871,969,125,871,969,0,20,14.41,0,0.149,1.4000000000000001,4.065,274.6,43.76,35,1010.0
2016,7,8,14,0,121,866,933,121,866,933,0,20,20.490000000000002,0,0.149,1.5,4.019,262.1,43.42,35,1010.0
2016,7,8,14,30,119,855,882,119,855,882,0,20,26.86,0,0.149,1.6,3.984,262.1,43.410000000000004,35,1010.0
2016,7,8,15,0,114,843,818,114,843,818,1,20,33.34,0,0.149,1.7000000000000002,3.9490000000000003,254.9,43.480000000000004,35,1010.0
2016,7,8,15,30,352,256,549,110,822,741,2,20,39.85,0,0.149,1.7000000000000002,3.935,254.9,45.94,34,1010.0
2016,7,8,16,0,108,788,652,108,788,652,0,20,46.36,0,0.149,1.8,3.922,253.10000000000002,46.54,34,1010.0
2016,7,8,16,30,101,753,556,101,753,556,0,20,52.85,0,0.149,1.7000000000000002,3.918,253.10000000000002,49.2,33,1010.0
2016,7,8,17,0,92,708,454,92,708,454,0,21,59.300000000000004,0,0.149,1.7000000000000002,3.914,254.9,50.86,32,1010.0
2016,7,8,17,30,82,646,349,82,646,349,0,21,65.69,0,0.149,1.5,3.899,254.9,53.800000000000004,31,1010.0
2016,7,8,18,0,69,563,244,69,563,244,0,22,72.0,0,0.149,1.4000000000000001,3.8850000000000002,256.7,59.69,31,1010.0
2016,7,8,18,30,54,438,143,54,438,143,1,22,78.22,0,0.149,1.1,3.856,256.7,66.93,29,1010.0
2016,7,8,19,0,31,252,56,31,252,56,1,22,84.31,0,0.149,0.9,3.827,258.2,73.88,28,1010.0
2016,7,8,19,30,0,0,0,0,0,0,1,22,90.25,0,0.149,0.8,3.7960000000000003,258.2,78.32000000000001,27,1010.0
2016,7,8,20,0,0,0,0,0,0,0,0,23,96.01,0,0.149,0.8,3.767,263.1,80.44,27,1010.0
2016,7,8,20,30,0,0,0,0,0,0,1,23,101.53,0,0.149,0.7000000000000001,3.748,263.1,80.45,26,1010.0
2016,7,8,21,0,0,0,0,0,0,0,1,23,106.77,0,0.149,0.7000000000000001,3.73,268.8,82.84,26,1010.0
2016,7,8,21,30,0,0,0,0,0,0,0,23,111.66,0,0.149,0.7000000000000001,3.731,268.8,87.85000000000001,26,1010.0
2016,7,8,22,0,0,0,0,0,0,0,0,24,116.10000000000001,0,0.149,0.7000000000000001,3.733,273.3,89.49,26,1010.0
2016,7,8,22,30,0,0,0,0,0,0,0,24,120.01,0,0.149,0.7000000000000001,3.748,273.3,94.95,25,1010.0
2016,7,8,23,0,0,0,0,0,0,0,0,24,123.27,0,0.149,0.7000000000000001,3.7640000000000002,276.8,95.81,25,1010.0
2016,7,8,23,30,0,0,0,0,0,0,0,24,125.77,0,0.149,0.7000000000000001,3.79,276.8,95.8,25,1010.0
2016,7,9,0,0,0,0,0,0,0,0,0,24,127.38000000000001,0,0.149,0.7000000000000001,3.817,279.2,96.27,25,1010.0
2016,7,9,0,30,0,0,0,0,0,0,0,24,128.03,0,0.149,0.7000000000000001,3.852,279.2,96.26,25,1010.0
2016,7,9,1,0,0,0,0,0,0,0,0,24,127.69,0,0.149,0.7000000000000001,3.8890000000000002,281.8,96.48,25,1010.0
2016,7,9,1,30,0,0,0,0,0,0,0,24,126.37,0,0.149,0.7000000000000001,3.9250000000000003,281.8,100.0,24,1010.0
2016,7,9,2,0,0,0,0,0,0,0,0,24,124.14,0,0.149,0.7000000000000001,3.962,283.40000000000003,100.0,24,1010.0
2016,7,9,2,30,0,0,0,0,0,0,0,24,121.11,0,0.149,0.6000000000000001,3.99,283.40000000000003,100.0,24,1010.0
2016,7,9,3,0,0,0,0,0,0,0,1,24,117.39,0,0.149,0.6000000000000001,4.019,283.8,100.0,24,1010.0
2016,7,9,3,30,0,0,0,0,0,0,1,24,113.10000000000001,0,0.149,0.6000000000000001,4.032,283.8,100.0,24,1010.0
2016,7,9,4,0,0,0,0,0,0,0,1,24,108.35000000000001,0,0.149,0.6000000000000001,4.046,284.6,100.0,24,1010.0
2016,7,9,4,30,0,0,0,0,0,0,0,24,103.21000000000001,0,0.149,0.6000000000000001,4.046,284.6,100.0,24,1010.0
2016,7,9,5,0,0,0,0,0,0,0,0,24,97.77,0,0.149,0.6000000000000001,4.046,286.0,100.0,24,1010.0
2016,7,9,5,30,0,0,0,0,0,0,1,24,92.08,0,0.149,0.7000000000000001,4.045,286.0,100.0,24,1010.0
2016,7,9,6,0,24,129,32,24,129,32,1,24,86.19,0,0.149,0.8,4.043,287.6,99.51,25,1010.0
2016,7,9,6,30,52,340,110,52,340,110,0,24,80.14,0,0.149,1.0,4.035,287.6,93.8,26,1010.0
2016,7,9,7,0,72,490,207,72,490,207,0,24,73.96000000000001,0,0.149,1.2000000000000002,4.027,288.3,88.18,27,1010.0
2016,7,9,7,30,87,591,311,87,591,311,0,24,67.68,0,0.149,1.2000000000000002,4.018,288.3,83.19,28,1010.0
2016,7,9,8,0,96,669,417,96,669,417,0,23,61.31,0,0.149,1.3,4.009,285.0,68.03,29,1010.0
2016,7,9,8,30,105,722,521,105,722,521,0,23,54.88,0,0.149,1.2000000000000002,3.996,285.0,64.25,30,1010.0
2016,7,9,9,0,111,766,620,111,766,620,0,21,48.4,0,0.149,1.2000000000000002,3.983,277.2,55.120000000000005,31,1010.0
2016,7,9,9,30,117,796,710,117,796,710,0,21,41.89,0,0.149,1.2000000000000002,3.988,277.2,55.11,32,1010.0
2016,7,9,10,0,123,819,791,123,819,791,0,20,35.38,0,0.149,1.3,3.993,266.8,48.01,33,1010.0
2016,7,9,10,30,127,837,860,127,837,860,0,20,28.89,0,0.149,1.3,4.011,266.8,45.4,34,1010.0
2016,7,9,11,0,130,850,915,130,850,915,0,19,22.48,0,0.149,1.4000000000000001,4.03,258.40000000000003,40.96,35,1010.0
2016,7,9,11,30,132,859,956,132,859,956,0,19,16.29,0,0.149,1.4000000000000001,4.043,258.40000000000003,40.94,35,1010.0
2016,7,9,12,0,134,863,982,134,863,982,0,19,10.75,0,0.149,1.5,4.056,253.0,38.050000000000004,36,1010.0
2016,7,9,12,30,501,211,711,134,865,993,2,19,7.48,0,0.149,1.6,4.069,253.0,38.04,36,1010.0
2016,7,9,13,0,468,327,790,141,855,984,3,19,9.34,0,0.149,1.7000000000000002,4.083,249.3,37.9,36,1010.0
2016,7,9,13,30,140,850,963,140,850,963,0,19,14.450000000000001,0,0.149,1.7000000000000002,4.097,249.3,37.89,36,1010.0
2016,7,9,14,0,140,838,925,140,838,925,0,19,20.51,0,0.149,1.8,4.112,247.0,37.92,36,1010.0
2016,7,9,14,30,137,825,874,137,825,874,0,19,26.87,0,0.149,1.8,4.123,247.0,37.910000000000004,36,1010.0
2016,7,9,15,0,299,525,738,136,803,807,8,19,33.35,0,0.149,1.9000000000000001,4.134,245.9,37.72,36,1010.0
2016,7,9,15,30,320,375,609,131,780,730,8,19,39.86,0,0.149,1.9000000000000001,4.1370000000000005,245.9,39.84,35,1010.0
2016,7,9,16,0,227,506,577,126,747,642,7,19,46.37,0,0.149,1.9000000000000001,4.141,245.8,42.78,34,1010.0
2016,7,9,16,30,233,371,457,118,709,546,8,19,52.870000000000005,0,0.149,1.8,4.13,245.8,45.230000000000004,33,1010.0
2016,7,9,17,0,210,230,328,109,658,445,8,20,59.32,0,0.149,1.8,4.12,247.0,46.800000000000004,33,1010.0
2016,7,9,17,30,151,295,273,97,590,340,8,20,65.71000000000001,0,0.149,1.6,4.099,247.0,49.51,32,1010.0
2016,7,9,18,0,112,250,190,81,503,236,8,20,72.03,4,0.149,1.5,4.078,249.3,55.31,31,1010.0
2016,7,9,18,30,73,182,110,62,371,137,8,20,78.25,4,0.149,1.2000000000000002,4.046,249.3,58.56,29,1010.0
2016,7,9,19,0,34,84,42,34,188,53,7,21,84.34,4,0.149,1.0,4.016,252.9,65.22,28,1010.0
2016,7,9,19,30,0,0,0,0,0,0,8,21,90.29,0,0.149,0.9,3.98,252.9,69.11,27,1010.0
2016,7,9,20,0,0,0,0,0,0,0,8,22,96.06,0,0.149,0.8,3.9450000000000003,257.90000000000003,76.72,27,1010.0
2016,7,9,20,30,0,0,0,0,0,0,8,22,101.59,0,0.149,0.7000000000000001,3.9170000000000003,257.90000000000003,81.36,26,1010.0
2016,7,9,21,0,0,0,0,0,0,0,7,23,106.83,0,0.149,0.7000000000000001,3.89,260.7,85.09,26,1010.0
2016,7,9,21,30,0,0,0,0,0,0,7,23,111.73,0,0.149,0.7000000000000001,3.87,260.7,85.09,26,1010.0
2016,7,9,22,0,0,0,0,0,0,0,8,23,116.18,0,0.149,0.7000000000000001,3.85,262.3,87.69,26,1010.0
2016,7,9,22,30,0,0,0,0,0,0,8,23,120.10000000000001,0,0.149,0.6000000000000001,3.842,262.3,93.02,25,1010.0
2016,7,9,23,0,0,0,0,0,0,0,8,24,123.37,0,0.149,0.6000000000000001,3.835,263.1,94.5,25,1010.0
2016,7,9,23,30,0,0,0,0,0,0,1,24,125.88000000000001,0,0.149,0.6000000000000001,3.843,263.1,94.48,25,1010.0
2016,7,10,0,0,0,0,0,0,0,0,1,24,127.5,0,0.149,0.6000000000000001,3.852,262.5,95.5,25,1010.0
2016,7,10,0,30,0,0,0,0,0,0,1,24,128.16,0,0.149,0.6000000000000001,3.868,262.5,100.0,24,1010.0
2016,7,10,1,0,0,0,0,0,0,0,8,24,127.82000000000001,0,0.149,0.6000000000000001,3.8850000000000002,261.90000000000003,100.0,24,1010.0
2016,7,10,1,30,0,0,0,0,0,0,8,24,126.5,0,0.149,0.6000000000000001,3.899,261.90000000000003,100.0,24,1010.0
2016,7,10,2,0,0,0,0,0,0,0,1,24,124.27,0,0.149,0.6000000000000001,3.9130000000000003,260.3,100.0,24,1010.0
2016,7,10,2,30,0,0,0,0,0,0,0,24,121.24000000000001,0,0.149,0.6000000000000001,3.9170000000000003,260.3,100.0,24,1010.0
2016,7,10,3,0,0,0,0,0,0,0,0,24,117.51,0,0.149,0.6000000000000001,3.9210000000000003,257.5,100.0,24,1010.0
2016,7,10,3,30,0,0,0,0,0,0,1,24,113.22,0,0.149,0.6000000000000001,3.912,257.5,100.0,24,1010.0
2016,7,10,4,0,0,0,0,0,0,0,0,24,108.46000000000001,0,0.149,0.6000000000000001,3.904,253.10000000000002,100.0,24,1010.0
2016,7,10,4,30,0,0,0,0,0,0,0,24,103.32000000000001,0,0.149,0.6000000000000001,3.891,253.10000000000002,100.0,24,1010.0
2016,7,10,5,0,0,0,0,0,0,0,0,24,97.87,0,0.149,0.6000000000000001,3.879,249.3,100.0,24,1010.0
2016,7,10,5,30,0,0,0,0,0,0,1,24,92.18,0,0.149,0.6000000000000001,3.866,249.3,100.0,24,1010.0
2016,7,10,6,0,24,109,31,24,109,31,1,24,86.28,0,0.149,0.6000000000000001,3.853,244.60000000000002,99.33,25,1010.0
2016,7,10,6,30,54,320,108,54,320,108,0,24,80.23,0,0.149,0.8,3.846,244.60000000000002,93.65,26,1010.0
2016,7,10,7,0,74,478,205,74,478,205,0,24,74.05,0,0.149,1.0,3.839,248.5,87.51,27,1010.0
2016,7,10,7,30,89,581,309,89,581,309,0,24,67.76,0,0.149,1.0,3.84,248.5,82.56,28,1010.0
2016,7,10,8,0,98,664,416,98,664,416,0,23,61.39,0,0.149,1.1,3.842,245.20000000000002,73.27,29,1010.0
2016,7,10,8,30,107,718,520,107,718,520,0,23,54.96,0,0.149,1.1,3.848,245.20000000000002,69.18,30,1010.0
2016,7,10,9,0,296,223,444,112,765,619,2,22,48.47,0,0.149,1.2000000000000002,3.855,239.10000000000002,60.38,31,1010.0
2016,7,10,9,30,118,796,710,118,796,710,0,22,41.97,0,0.149,1.2000000000000002,3.86,239.10000000000002,57.06,32,1010.0
2016,7,10,10,0,119,827,793,119,827,793,0,21,35.45,0,0.149,1.4000000000000001,3.866,238.10000000000002,50.61,33,1010.0
2016,7,10,10,30,122,845,862,122,845,862,1,21,28.96,0,0.149,1.4000000000000001,3.871,238.10000000000002,50.61,33,1010.0
2016,7,10,11,0,125,858,918,125,858,918,0,20,22.56,0,0.149,1.5,3.8770000000000002,238.70000000000002,45.85,34,1010.0
2016,7,10,11,30,127,867,960,127,867,960,0,20,16.39,0,0.149,1.6,3.88,238.70000000000002,45.85,34,1010.0
2016,7,10,12,0,129,872,986,129,872,986,0,20,10.86,0,0.149,1.7000000000000002,3.883,240.10000000000002,42.12,35,1010.0
2016,7,10,12,30,130,874,996,130,874,996,0,20,7.61,0,0.149,1.7000000000000002,3.8810000000000002,240.10000000000002,42.11,35,1010.0
2016,7,10,13,0,133,868,990,133,868,990,0,19,9.42,0,0.149,1.8,3.879,241.60000000000002,41.25,35,1010.0
2016,7,10,13,30,132,864,968,132,864,968,0,19,14.5,0,0.149,1.8,3.871,241.60000000000002,41.24,35,1010.0
2016,7,10,14,0,131,854,931,131,854,931,0,19,20.54,0,0.149,1.8,3.864,242.70000000000002,40.75,35,1010.0
2016,7,10,14,30,129,842,880,129,842,880,0,19,26.89,0,0.149,1.8,3.852,242.70000000000002,40.74,35,1010.0
2016,7,10,15,0,126,824,814,126,824,814,0,19,33.36,0,0.149,1.8,3.841,243.20000000000002,40.31,35,1010.0
2016,7,10,15,30,121,802,737,121,802,737,1,19,39.88,0,0.149,1.7000000000000002,3.819,243.20000000000002,42.6,34,1010.0
2016,7,10,16,0,115,774,650,115,774,650,1,19,46.39,0,0.149,1.7000000000000002,3.797,244.5,42.5,34,1010.0
2016,7,10,16,30,108,737,554,108,737,554,1,19,52.88,0,0.149,1.6,3.77,244.5,44.93,33,1010.0
2016,7,10,17,0,181,391,381,99,690,451,3,19,59.34,0,0.149,1.6,3.744,246.60000000000002,45.52,33,1010.0
2016,7,10,17,30,89,625,346,89,625,346,1,19,65.74,0,0.149,1.4000000000000001,3.723,246.60000000000002,48.15,31,1010.0
2016,7,10,18,0,75,539,241,75,539,241,0,20,72.06,0,0.149,1.3,3.7030000000000003,250.4,53.660000000000004,30,1010.0
2016,7,10,18,30,57,409,140,57,409,140,1,20,78.28,0,0.149,1.0,3.692,250.4,60.17,29,1010.0
2016,7,10,19,0,33,218,54,33,218,54,1,21,84.38,0,0.149,0.8,3.681,255.8,66.06,28,1010.0
2016,7,10,19,30,0,0,0,0,0,0,8,21,90.33,0,0.149,0.7000000000000001,3.682,255.8,70.04,27,1010.0
2016,7,10,20,0,0,0,0,0,0,0,8,21,96.11,0,0.149,0.7000000000000001,3.684,263.5,70.79,27,1010.0
2016,7,10,20,30,0,0,0,0,0,0,8,21,101.65,0,0.149,0.7000000000000001,3.697,263.5,75.08,26,1010.0
2016,7,10,21,0,0,0,0,0,0,0,8,21,106.9,0,0.149,0.7000000000000001,3.7110000000000003,270.8,76.94,26,1010.0
2016,7,10,21,30,0,0,0,0,0,0,8,21,111.8,0,0.149,0.6000000000000001,3.74,270.8,81.64,25,1010.0
2016,7,10,22,0,0,0,0,0,0,0,8,21,116.27,0,0.149,0.6000000000000001,3.77,275.0,83.10000000000001,25,1010.0
2016,7,10,22,30,0,0,0,0,0,0,8,21,120.2,0,0.149,0.6000000000000001,3.8040000000000003,275.0,83.10000000000001,24,1010.0
2016,7,10,23,0,0,0,0,0,0,0,8,22,123.48,0,0.149,0.6000000000000001,3.838,277.1,83.97,24,1010.0
2016,7,10,23,30,0,0,0,0,0,0,8,22,125.99000000000001,0,0.149,0.6000000000000001,3.866,277.1,89.12,24,1010.0
2016,7,11,0,0,0,0,0,0,0,0,8,22,127.62,0,0.149,0.6000000000000001,3.894,276.90000000000003,89.82000000000001,24,1010.0
2016,7,11,0,30,0,0,0,0,0,0,1,22,128.29,0,0.149,0.5,3.916,276.90000000000003,89.81,24,1010.0
2016,7,11,1,0,0,0,0,0,0,0,1,22,127.96000000000001,0,0.149,0.5,3.939,273.0,90.22,24,1010.0
2016,7,11,1,30,0,0,0,0,0,0,1,22,126.64,0,0.149,0.5,3.956,273.0,90.22,24,1010.0
2016,7,11,2,0,0,0,0,0,0,0,1,22,124.41,0,0.149,0.6000000000000001,3.974,262.90000000000003,90.27,24,1010.0
2016,7,11,2,30,0,0,0,0,0,0,1,22,121.37,0,0.149,0.6000000000000001,3.985,262.90000000000003,90.28,24,1010.0
2016,7,11,3,0,0,0,0,0,0,0,1,22,117.64,0,0.149,0.6000000000000001,3.996,242.3,89.77,24,1010.0
2016,7,11,3,30,0,0,0,0,0,0,0,22,113.34,0,0.149,0.5,4.009,242.3,89.78,24,1010.0
2016,7,11,4,0,0,0,0,0,0,0,1,22,108.57000000000001,0,0.149,0.5,4.022,209.9,89.55,24,1010.0
2016,7,11,4,30,0,0,0,0,0,0,1,22,103.43,0,0.149,0.5,4.037,209.9,89.56,24,1010.0
2016,7,11,5,0,0,0,0,0,0,0,0,22,97.97,0,0.149,0.5,4.051,175.4,89.96000000000001,24,1010.0
2016,7,11,5,30,0,0,0,0,0,0,1,22,92.28,0,0.149,0.4,4.067,175.4,89.98,24,1010.0
2016,7,11,6,0,23,107,30,23,107,30,1,23,86.38,0,0.149,0.4,4.082,135.1,89.39,25,1010.0
2016,7,11,6,30,54,311,106,54,311,106,0,23,80.32000000000001,0,0.149,0.4,4.106,135.1,84.27,26,1010.0
2016,7,11,7,0,76,458,202,76,458,202,0,22,74.13,0,0.149,0.4,4.131,159.9,70.76,28,1010.0
2016,7,11,7,30,93,561,305,93,561,305,0,22,67.84,0,0.149,0.4,4.16,159.9,66.78,29,1010.0
2016,7,11,8,0,107,632,409,107,632,409,0,21,61.47,0,0.149,0.5,4.189,186.60000000000002,55.79,31,1010.0
2016,7,11,8,30,118,687,512,118,687,512,0,21,55.03,0,0.149,0.5,4.219,186.60000000000002,55.79,31,1010.0
2016,7,11,9,0,129,725,609,129,725,609,0,21,48.550000000000004,0,0.149,0.5,4.25,198.4,52.300000000000004,32,1010.0
2016,7,11,9,30,136,757,699,136,757,699,0,21,42.04,0,0.149,0.5,4.284,198.4,49.44,33,1010.0
2016,7,11,10,0,143,781,779,143,781,779,1,21,35.53,0,0.149,0.5,4.319,203.9,46.83,34,1010.0
2016,7,11,10,30,147,800,847,147,800,847,0,21,29.04,0,0.149,0.5,4.36,203.9,46.83,34,1010.0
2016,7,11,11,0,435,302,714,152,812,902,2,20,22.650000000000002,0,0.149,0.5,4.402,208.9,43.93,34,1010.0
2016,7,11,11,30,431,361,778,155,822,943,2,20,16.48,0,0.149,0.5,4.445,208.9,43.92,34,1010.0
2016,7,11,12,0,158,825,968,158,825,968,0,20,10.98,0,0.149,0.6000000000000001,4.488,218.4,43.61,35,1010.0
